@relation PartTreinamento_ConcluidoDesertou

@attribute Sexo numeric
@attribute Idade numeric
@attribute ZonaMoradia_ZONARESIDENCIAL numeric
@attribute ZonaMoradia_ASENTAMIENTOHUMANO numeric
@attribute ZonaMoradia_URBANIZACION numeric
@attribute ZonaMoradia_CASCOURBANO numeric
@attribute ZonaMoradia_PUEBLOJOVEN numeric
@attribute ZonaMoradia_OTROS numeric
@attribute ZonaMoradia_ZONARURAL numeric
@attribute Trabalha numeric
@attribute EstadoCivil_SOLTERO numeric
@attribute EstadoCivil_CASADO numeric
@attribute EstadoCivil_DIVORCIADO numeric
@attribute EstadoCivil_DESCONOCIDO numeric
@attribute EstadoCivil_SEPARADO numeric
@attribute EstadoCivil_CONVIVIENTE numeric
@attribute EstadoCivil_VIUDO numeric
@attribute Escola numeric
@attribute Religiao_CRISTIANOCATOLICO numeric
@attribute Religiao_OTRARELIGION numeric
@attribute Religiao_CRISTIANOEVANGELICO numeric
@attribute Religiao_AGNOSTICO numeric
@attribute CursoGraduacao numeric
@attribute Modalidade numeric
@attribute PeriodoIngreso numeric
@attribute NotaExameAdmissao numeric
@attribute TotalNiveisCurso numeric
@attribute TotalCreditosCurso numeric
@attribute TotalNiveisCursados numeric
@attribute PorcentagemNC numeric
@attribute TotalCreditosCursados numeric
@attribute PorcentagemCC numeric
@attribute PeriodoUltimaMatricula numeric
@attribute UltimoNivelEstudado numeric
@attribute PromedioUltimoPeriodo numeric
@attribute Class {CONCLUIDO,DESERTOU}

@data
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.060606,0,0.335556,0.32,0,0,0.083333,0.09589,0.177419,0.177735,0.444444,0.090909,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0.335556,0.02,0,0,0,0.013699,0.084677,0.085029,0.335556,0,0.480427,DESERTOU
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.334444,0.82,0,0,0.666667,0.671233,0.725806,0.725912,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.30303,0,0.334444,0.02,0,0,0.333333,0.342466,0.443548,0.443762,0.446667,0.454545,0.658871,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.121212,0,0.335556,0.46,0,0,0,0.013699,0.08871,0.08906,0.335556,0,0.050839,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.272727,0,0.335556,0.26,0,0.25,0.083333,0.09589,0.165323,0.15739,0.445556,0.090909,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.16,0,0,0.083333,0.09589,0.165323,0.165643,0.335556,0.090909,0.376716,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.02,1,1,0,0,0.076613,0.06286,0.335556,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.151515,0,0.335556,0.14,1,1,0,0,0.080645,0.066219,0.335556,0,0.335536,DESERTOU
1,0.525424,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.335556,0,0,0,0.666667,0.671233,0.778226,0.778311,0.78,0.727273,0,CONCLUIDO
1,0.271186,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,0,0.334444,0,0,0,0.333333,0.342466,0.435484,0.435701,0.446667,0.363636,0.562786,DESERTOU
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.335556,0.56,1,1,0.666667,0.547945,0.758065,0.630518,0.78,0.818182,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.44,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.656838,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.02,1,1,0.166667,0.136986,0.254032,0.210653,0.445556,0.181818,0.34062,DESERTOU
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.02,0,0,0.416667,0.424658,0.443548,0.443762,0.557778,0.727273,0.396543,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,1,0.334444,0.02,0,0,0.583333,0.589041,0.697581,0.697697,0.668889,0.090909,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.151515,0,0.334444,0.5,1,1,0.083333,0.068493,0.169355,0.140115,0.335556,0,0.152517,DESERTOU
1,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0,0.334444,0.2,0,0,0.666667,0.671233,0.725806,0.725912,0.778889,0.181818,0,CONCLUIDO
1,0.745763,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.335556,0.7,1,1,0.666667,0.547945,0.758065,0.630518,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.335556,0.02,0,0,0.416667,0.424658,0.491935,0.492131,0.78,0.636364,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.060606,0,0.334444,0.02,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.636364,0.709202,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.334444,0.02,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.636364,0.711744,DESERTOU
0,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.30303,0,0.334444,0.28,0,0,0.666667,0.671233,0.774194,0.77428,0.778889,0.272727,0,CONCLUIDO
1,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.02,0,0,0.5,0.506849,0.512097,0.512284,0.668889,0.090909,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.060606,1,0.335556,0.15,0,0,0.166667,0.178082,0.262097,0.26238,0.445556,0.636364,0.70361,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.060606,0,0.334444,0.1,0,0,0.25,0.260274,0.350806,0.351056,0.445556,0.272727,0.677173,DESERTOU
0,0.440678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.334444,0.02,1,1,0.75,0.616438,0.850806,0.707774,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.666667,0,0.335556,0.03,0,0,0,0.013699,0.076613,0.076967,0.335556,0,0,DESERTOU
1,0.491525,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.334444,0.02,1,1,0.75,0.616438,0.850806,0.707774,0.78,0.818182,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.272727,0,0.335556,0.32,0,0.25,0.083333,0.09589,0.157258,0.149712,0.445556,0.090909,0.315201,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.03,1,1,0.166667,0.136986,0.258065,0.214012,0.445556,0.181818,0.752415,DESERTOU
0,0.423729,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.334444,0,0,0,0.666667,0.671233,0.758065,0.758157,0.778889,0.181818,0,CONCLUIDO
0,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.38,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.334444,0.76,0,0.25,0.5,0.506849,0.544355,0.518234,0.668889,0,0,DESERTOU
1,0.491525,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.58,1,1,0.666667,0.547945,0.810484,0.674184,0.778889,0.272727,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.335556,0,0,0,0.583333,0.589041,0.560484,0.560653,0.668889,0.090909,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.334444,0.72,0,0,0.166667,0.178082,0.282258,0.282534,0.444444,0.181818,0.75394,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.335556,0.44,0,0,0.333333,0.342466,0.407258,0.407486,0.556667,0.727273,0.40061,DESERTOU
1,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.334444,0.02,0,0,0.416667,0.424658,0.520161,0.520345,0.557778,0.727273,0.660905,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.333333,0,0.334444,0.66,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.674631,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.03,1,1,0.25,0.205479,0.346774,0.287908,0.446667,0.272727,0.668022,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.334444,0.02,0,0,0.75,0.753425,0.725806,0.725912,0.78,0.636364,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.335556,0.3,0,0.25,0.083333,0.09589,0.185484,0.176583,0.445556,0.090909,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.8,1,1,0.75,0.616438,0.842742,0.701056,0.78,0.818182,0,CONCLUIDO
0,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0.75,0.753425,0.782258,0.782342,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0.25,0.260274,0.318548,0.31881,0.556667,0.181818,0.334011,DESERTOU
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.335556,0.68,0,0,0.666667,0.671233,0.669355,0.669482,0.78,0.363636,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0,DESERTOU
0,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.48,0,0,0.666667,0.671233,0.717742,0.71785,0.78,0.818182,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.55211,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.335556,0.52,0,0,0.166667,0.178082,0.237903,0.238196,0.668889,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0.166667,0.178082,0.237903,0.238196,0.668889,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.505846,DESERTOU
1,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0.75,0.753425,0.766129,0.766219,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0.166667,0.178082,0.254032,0.254319,0.445556,0.181818,0.586172,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.6,0,0,0.666667,0.671233,0.71371,0.71382,0.78,0.818182,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.58,0,0,0.75,0.753425,0.741935,0.742035,0.78,0.727273,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.438739,DESERTOU
0,0.338983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.335556,0.54,0,0,0.75,0.753425,0.766129,0.766219,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.545501,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.52,0,0,0.083333,0.09589,0.177419,0.177735,0.444444,0.090909,0.464667,DESERTOU
0,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.335556,0.52,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.060606,0,0.335556,0.52,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.494662,DESERTOU
0,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.36,0,0,0.666667,0.671233,0.774194,0.77428,0.778889,0.272727,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.334444,0.26,0,0.25,0.083333,0.09589,0.185484,0.176583,0.335556,0.090909,0.58668,DESERTOU
1,0.322034,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.335556,0.02,0,0,0.666667,0.671233,0.669355,0.669482,0.78,0.727273,0,CONCLUIDO
0,0.508475,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,1,0.334444,0,1,1,0.75,0.616438,0.850806,0.707774,0.78,1,0,CONCLUIDO
0,0.322034,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.335556,0.02,0,0,0.583333,0.589041,0.717742,0.71785,0.78,0.727273,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.30303,1,0.335556,0.03,0,0,0.333333,0.342466,0.439516,0.439731,0.556667,0.363636,0.681749,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.335556,0.03,0,0,0.166667,0.178082,0.270161,0.270441,0.445556,0.181818,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.03,1,1,0,0,0.080645,0.066219,0.335556,0,0.81088,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.212121,0,0.334444,0.14,0,0.425,0.75,0.753425,0.721774,0.664727,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.333333,0,0.334444,0.32,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.409253,DESERTOU
1,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.02,0,0,0.666667,0.671233,0.782258,0.782342,0.778889,0.272727,0,CONCLUIDO
1,0.474576,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.334444,0.8,0,0,0.666667,0.671233,0.758065,0.758157,0.78,0.727273,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.334444,0.02,0,0,0.25,0.260274,0.346774,0.347025,0.556667,0.272727,0.51093,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.17,0,0,0.666667,0.671233,0.729839,0.729942,0.78,0.818182,0,CONCLUIDO
0,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.224444,0.19,0,0,0.666667,0.671233,0.737903,0.738004,0.778889,0.181818,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.334444,0.24,0,0,0.25,0.260274,0.362903,0.363148,0.445556,0.272727,0.6909,DESERTOU
0,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,1,0.335556,0.32,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.727273,0,CONCLUIDO
0,0.338983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,1,0.334444,0,1,1,0.75,0.616438,0.846774,0.704415,0.78,0.909091,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.03,1,1,0.166667,0.136986,0.258065,0.214012,0.445556,0.181818,0.721912,DESERTOU
0,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.24,0,0,0.75,0.753425,0.770161,0.77025,0.78,0.818182,0,CONCLUIDO
0,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.32,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
1,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,1,0.335556,0.56,0,0,0.666667,0.671233,0.733871,0.733973,0.78,0.727273,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.03,1,1,0.083333,0.068493,0.169355,0.140115,0.444444,0.090909,0.695475,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.334444,0.64,0,0,0.166667,0.178082,0.258065,0.258349,0.445556,0.090909,0.577021,DESERTOU
0,0.40678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.5,1,1,0.75,0.616438,0.846774,0.704415,0.78,0.909091,0,CONCLUIDO
0,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.334444,0.02,0,0,0.583333,0.589041,0.625,0.625144,0.778889,0.181818,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.30303,1,0.334444,0.56,0,0,0.333333,0.342466,0.427419,0.427639,0.446667,0.272727,0.682766,DESERTOU
0,0.542373,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,1,0.335556,0.02,0,0,0.666667,0.671233,0.762097,0.762188,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.223333,0.11,0,0,0.75,0.753425,0.774194,0.77428,0.557778,0.818182,0.594306,CONCLUIDO
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.12,0,0,0.75,0.753425,0.762097,0.762188,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.02,0,0,0.333333,0.342466,0.415323,0.415547,0.556667,0.727273,0.753432,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.334444,0.02,0,0,0.666667,0.671233,0.774194,0.77428,0.778889,0.272727,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.36,0,0,0.5,0.506849,0.608871,0.609021,0.557778,0.545455,0.711744,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.335556,0.03,0,0,0.333333,0.342466,0.439516,0.439731,0.556667,0.363636,0.716828,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.212121,0,0.334444,0.28,0,0.425,0.75,0.753425,0.71371,0.657297,0.778889,0.272727,0,CONCLUIDO
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.212121,0,0.334444,0,0,0.425,0.75,0.753425,0.71371,0.657297,0.778889,0.272727,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0,1,1,0.083333,0.068493,0.169355,0.140115,0.335556,0.090909,0.645653,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.44,0,0,0.416667,0.424658,0.532258,0.532438,0.556667,0.454545,0.617692,DESERTOU
0,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.38,1,1,0.75,0.616438,0.850806,0.707774,0.78,0.909091,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.24,0,0,0.75,0.753425,0.822581,0.822649,0.78,0.818182,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.060606,1,0.334444,0,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.593798,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.334444,0.34,0,0,0.166667,0.178082,0.266129,0.266411,0.445556,0.181818,0.311642,DESERTOU
0,0.254237,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.30303,0,0.334444,0.26,0,0,0.583333,0.589041,0.697581,0.697697,0.668889,0.181818,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.334444,0.22,0,0,0.083333,0.09589,0.16129,0.161612,0.335556,0.090909,0.579054,DESERTOU
0,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.334444,0.02,0,0,0.333333,0.342466,0.415323,0.415547,0.556667,0.727273,0.768683,CONCLUIDO
0,0.355932,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.272727,0,0.334444,0.02,0,0.25,0.666667,0.671233,0.625,0.59501,0.778889,0.181818,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0.583333,0.589041,0.697581,0.697697,0.668889,0.181818,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.38,0,0,0.75,0.753425,0.790323,0.790403,0.78,0.818182,0,DESERTOU
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.02,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.272727,0,0.334444,0.76,0,0.25,0.75,0.753425,0.778226,0.740883,0.78,0.818182,0,CONCLUIDO
1,0.491525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.02,0,0,0.666667,0.671233,0.774194,0.77428,0.778889,0.272727,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.30303,0,0.334444,0.3,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.382816,DESERTOU
1,0.440678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,0,0.335556,0,1,1,0.666667,0.547945,0.741935,0.617083,0.78,0.818182,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.30303,1,0.335556,0.03,0,0,0.416667,0.424658,0.512097,0.512284,0.557778,0.454545,0.756482,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.335556,0.03,1,1,0,0,0.080645,0.066219,0.335556,0,0.817997,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0.335556,0,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.547534,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.242424,0,0.335556,0.02,0,0,0,0.013699,0.068548,0.068906,0.335556,0.454545,0.372649,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.335556,0.44,0,0,0.083333,0.09589,0.177419,0.177735,0.444444,0.090909,0.294357,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.334444,0.12,0,0,0.083333,0.09589,0.169355,0.169674,0.335556,0.090909,0.519573,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.335556,0.58,0,0,0,0.013699,0.080645,0.080998,0.335556,0,0.172852,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.335556,0,0,0,0.166667,0.178082,0.274194,0.274472,0.445556,0.181818,0.608033,DESERTOU
